"f_room_type","f_neighbourhood_cleansed","f_parking_free_vs_paid","f_parking_type","f_parking_on_vs_off_premises","euro_price_day","n_accommodates","n_bedrooms","n_bathrooms","n_review_scores_rating","n_number_of_reviews","n_reviews_per_month","n_minimum_nights","n_beds","n_days_since","d_airconditioning","d_balcony","d_bathtub","d_bedlinens","d_breakfast","d_changingtable","d_cleaningproducts","d_complimentarybreakfastbuffet","d_conditioner","d_dedicatedworkspace","d_dedicatedworkspacetable","d_diningareafor12people","d_dryer","d_espressomachine","d_gasstove","d_hairdryer","d_hangers","d_hottub","d_inductionstove","d_ironingboard","d_laundromatnearby","d_luggagestorage","d_nespressomachine","d_piano","d_pool","d_portableairconditioning","d_roomdarkeningshades","d_samsungrefrigerator","d_sunloungers","d_valetparkingu2014u20ac30day","d_wifi","d_windowacunit","n_accommodates2","f_bathroom","f_number_of_reviews","n_days_since2","n_days_since3","f_minimum_nights","price","id","neighbourhood_cleansed","room_type","property_type","parking_free_vs_paid","parking_type","parking_on_vs_off_premises","ln_price","ln_accommodates","ln_accommodates2","ln_beds","ln_number_of_reviews","ln_days_since","ln_days_since2","ln_days_since3","ln_review_scores_rating","flag_days_since","flag_review_scores_rating","flag_reviews_per_month"
"Apt","Campo di Marte","Free","Unknown","On_premises",67,3,1,1,93,27,0.62,2,2,1303,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,9,1,1,1697809,2212245127,2,67,18648987,"Campo di Marte","Apt","Apartment","Free","Unknown","On_premises",4.20469261939097,1.09861228866811,1.20694896081258,0.693147180559945,3.3322045101752,7.17242457712485,51.4436743145445,368.975873991245,4.53259949315326,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",50,2,1,1,94,234,5.55,1,1,1264,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,1597696,2019487744,1,50,18660301,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.91202300542815,0.693147180559945,0.480453013918201,0,5.45958551414416,7.1420365747068,51.0086864344497,364.30590414259,4.54329478227,0,0,0
"Apt","Centro Storico","Free","Unknown","Off_premises",89,4,1,1,96,71,1.63,2,3,1304,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,1700416,2217342464,2,89,18661373,"Centro Storico","Apt","Apartment","Free","Unknown","Off_premises",4.48863636973214,1.38629436111989,1.92181205567281,1.09861228866811,4.27666611901606,7.1731917424866,51.4546797744779,369.094284070577,4.56434819146784,0,0,0
"Apt","Centro Storico","Free","Garage","On_premises",58,6,2,2,95,74,1.69,1,3,1311,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,2,1718721,2253243231,1,58,18663005,"Centro Storico","Apt","Apartment","Free","Garage","On_premises",4.06044301054642,1.79175946922805,3.2104019955684,1.09861228866811,4.31748811353631,7.1785454837637,51.5315152624642,369.921326158863,4.55387689160054,0,0,0
"Apt","Centro Storico","Free","No_parking","Off_premises",50,4,2,1,98,32,0.74,3,2,1294,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,1674436,2166720184,3,50,18667643,"Centro Storico","Apt","Apartment","Free","No_parking","Off_premises",3.91202300542815,1.38629436111989,1.92181205567281,0.693147180559945,3.49650756146648,7.16549347506085,51.3442967411396,367.907223280223,4.58496747867057,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",70,4,1,1,96,145,3.3,2,2,1316,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,1731856,2279122496,2,70,18669239,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.24849524204936,1.38629436111989,1.92181205567281,0.693147180559945,4.98360662170834,7.18235211188526,51.5861818591027,370.510122219823,4.56434819146784,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",77,4,2,1,93,34,0.79,1,2,1285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,1651225,2121824125,1,77,18672148,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.34380542185368,1.38629436111989,1.92181205567281,0.693147180559945,3.55534806148941,7.15851399732932,51.2443226499598,366.833200973397,4.53259949315326,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",149,6,2,1.5,93,33,0.76,1,3,1307,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,1,1708249,2232681443,1,149,18672206,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",5.00394630594546,1.79175946922805,3.2104019955684,1.09861228866811,3.52636052461616,7.17548971362422,51.487652630327,369.449121827569,4.53259949315326,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",115,4,1,1.5,88,23,0.53,1,2,1289,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,1661521,2141700569,1,115,18672480,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.74493212836325,1.38629436111989,1.92181205567281,0.693147180559945,3.17805383034795,7.16162200293919,51.2888297129827,367.311211377498,4.47733681447821,0,0,0
"Apt","Campo di Marte","Paid","No_parking","Off_premises",41,4,1,1,94,42,0.98,2,2,1282,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,1643524,2106997768,2,41,18681500,"Campo di Marte","Apt","Apartment","Paid","No_parking","Off_premises",3.71357206670431,1.38629436111989,1.92181205567281,0.693147180559945,3.76120011569356,7.15617663748062,51.2108640668234,366.473989020197,4.54329478227,0,0,0
"Apt","Isolotto Legnaia","Free","No_parking","On_premises",73,3,1,1,96,15,0.34,2,2,1310,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,1716100,2248091000,2,73,18693961,"Isolotto Legnaia","Apt","Apartment","Free","No_parking","On_premises",4.29045944114839,1.09861228866811,1.20694896081258,0.693147180559945,2.77258872223978,7.1777824161952,51.520560414241,369.803372613861,4.56434819146784,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",96,3,1,1,87,10,0.23,1,1,1280,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,1638400,2097152000,1,96,18695329,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.56434819146784,1.09861228866811,1.20694896081258,0,2.39789527279837,7.15461535691366,51.1885209053848,366.234177767362,4.46590811865458,0,0,0
"Apt","Centro Storico","Paid","No_parking","On_premises",121,6,1,1,100,6,0.14,1,4,1302,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,1,1695204,2207155608,1,121,18712267,"Centro Storico","Apt","Apartment","Paid","No_parking","On_premises",4.79579054559674,1.79175946922805,3.2104019955684,1.38629436111989,1.94591014905531,7.17165682276851,51.4326615835622,368.857398358898,4.60517018598809,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",64,2,1,1,98,135,3.11,5,1,1303,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,2,1697809,2212245127,3,64,18730273,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.15888308335967,0.693147180559945,0.480453013918201,0,4.91265488573605,7.17242457712485,51.4436743145445,368.975873991245,4.58496747867057,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",220,6,2,2,97,201,4.66,2,4,1294,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,2,1674436,2166720184,2,220,18732773,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",5.39362754635236,1.79175946922805,3.2104019955684,1.38629436111989,5.30826769740121,7.16549347506085,51.3442967411396,367.907223280223,4.57471097850338,0,0,0
"Apt","Campo di Marte","No_parking","No_parking","No_parking",43,3,1,1,98,307,7.05,2,2,1305,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,1,2,1703025,2222447625,2,43,18740568,"Campo di Marte","Apt","Apartment","No_parking","No_parking","No_parking",3.76120011569356,1.09861228866811,1.20694896081258,0.693147180559945,5.73009978297357,7.17395831975679,51.4656779736077,369.212628680687,4.58496747867057,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",177,4,1,1,96,0,0.92,3,2,1194,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,3,177,18744391,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",5.17614973257383,1.38629436111989,1.92181205567281,0.693147180559945,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",64,2,1,1,97,203,4.67,2,1,1304,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,1700416,2217342464,2,64,18745974,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.15888308335967,0.693147180559945,0.480453013918201,0,5.31811999384422,7.1731917424866,51.4546797744779,369.094284070577,4.57471097850338,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",59,2,1,1,96,120,2.79,3,1,1290,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,1664100,2146689000,3,59,18746945,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.07753744390572,0.693147180559945,0.480453013918201,0,4.79579054559674,7.16239749735572,51.2999379101274,367.430546902001,4.56434819146784,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",88,4,1,1,99,140,3.24,2,3,1295,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,1677025,2171747375,2,88,18747218,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.47733681447821,1.38629436111989,1.92181205567281,1.09861228866811,4.94875989037817,7.16626597413364,51.3553680120255,368.02622637369,4.59511985013459,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",125,4,1,1,99,141,3.23,3,1,1310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,1716100,2248091000,3,125,18764748,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.8283137373023,1.38629436111989,1.92181205567281,0,4.95582705760126,7.1777824161952,51.520560414241,369.803372613861,4.59511985013459,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",66,2,1,1,96,211,4.86,2,1,1302,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,1695204,2207155608,2,66,18765708,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.18965474202643,0.693147180559945,0.480453013918201,0,5.35658627467201,7.17165682276851,51.4326615835622,368.857398358898,4.56434819146784,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",82,3,1,1,100,3,0.07,1,3,1314,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,1726596,2268747144,1,82,18766315,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.40671924726425,1.09861228866811,1.20694896081258,1.09861228866811,1.38629436111989,7.18083119904456,51.5643367091717,370.274797799258,4.60517018598809,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",47,5,2,1,90,5,0.11,1,4,1314,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,1,1,1726596,2268747144,1,47,18779397,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",3.85014760171006,1.6094379124341,2.59029039398023,1.38629436111989,1.79175946922805,7.18083119904456,51.5643367091717,370.274797799258,4.49980967033027,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",143,2,1,1,96,0,0.92,3,1,1194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,NA,NA,3,143,18781490,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.96284463025991,0.693147180559945,0.480453013918201,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",139,6,2,1,91,51,1.18,2,3,1296,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,2,1679616,2176782336,2,139,18784977,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.93447393313069,1.79175946922805,3.2104019955684,1.09861228866811,3.95124371858143,7.16703787691222,51.3664319290944,368.145163237653,4.51085950651685,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",70,5,3,1,97,117,2.69,2,3,1304,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,1,2,1700416,2217342464,2,70,18787313,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.24849524204936,1.6094379124341,2.59029039398023,1.09861228866811,4.77068462446567,7.1731917424866,51.4546797744779,369.094284070577,4.57471097850338,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",231,6,2,2,100,13,0.32,4,7,1234,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,1,1522756,1879080904,3,231,18787577,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",5.44241771052179,1.79175946922805,3.2104019955684,1.94591014905531,2.63905732961526,7.11801620446533,50.6661546870311,360.642510080234,4.60517018598809,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",190,6,3,3,80,25,0.58,1,4,1289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,1,1661521,2141700569,1,190,18789888,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",5.24702407216049,1.79175946922805,3.2104019955684,1.38629436111989,3.25809653802148,7.16162200293919,51.2888297129827,367.311211377498,4.38202663467388,0,0,0
"Apt","Campo di Marte","No_parking","No_parking","No_parking",45,2,1,1,90,42,0.99,3,1,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1607824,2038720832,3,45,18802877,"Campo di Marte","Apt","Apartment","No_parking","No_parking","No_parking",3.80666248977032,0.693147180559945,0.480453013918201,0,3.76120011569356,7.14519613499717,51.0538278075785,364.789613127521,4.49980967033027,0,0,0
"Apt","Centro Storico","Free","Unknown","On_premises",92,5,2,2,98,90,2.19,2,4,1233,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,2,2,1520289,1874516337,2,92,18807006,"Centro Storico","Apt","Apartment","Free","Unknown","On_premises",4.52178857704904,1.6094379124341,2.59029039398023,1.38629436111989,4.51085950651685,7.11720550316434,50.6546141742728,360.519298761801,4.58496747867057,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",48,4,1,1,95,104,2.41,2,2,1295,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,1677025,2171747375,2,48,18819813,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",3.87120101090789,1.38629436111989,1.92181205567281,0.693147180559945,4.65396035015752,7.16626597413364,51.3553680120255,368.02622637369,4.55387689160054,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",190,6,3,2,88,9,0.26,1,4,1042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,1,1085764,1131366088,1,190,18825466,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",5.24702407216049,1.79175946922805,3.2104019955684,1.38629436111989,2.30258509299405,6.94889722231331,48.2871726062737,335.542599597099,4.47733681447821,0,0,0
"Apt","Centro Storico","Free","Unknown","On_premises",61,3,1,2,94,173,3.96,1,2,1309,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,2,2,1713481,2242946629,1,61,18833138,"Centro Storico","Apt","Apartment","Free","Unknown","On_premises",4.11087386417331,1.09861228866811,1.20694896081258,0.693147180559945,5.15905529921453,7.1770187659099,51.5095983662229,369.685354098863,4.54329478227,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",45,2,1,1,98,219,5.07,1,1,1296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,1679616,2176782336,1,45,18834714,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.80666248977032,0.693147180559945,0.480453013918201,0,5.39362754635236,7.16703787691222,51.3664319290944,368.145163237653,4.58496747867057,0,0,0
"Apt","Centro Storico","Free","Unknown","Off_premises",84,4,2,1,90,92,2.37,2,4,1162,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,1350244,1568983528,2,84,18835034,"Centro Storico","Apt","Apartment","Free","Unknown","Off_premises",4.43081679884331,1.38629436111989,1.92181205567281,1.38629436111989,4.53259949315326,7.05789793741186,49.8139232949225,351.581586477626,4.49980967033027,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",75,4,1,1,95,119,2.75,2,2,1297,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,1682209,2181825073,2,75,18836053,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.31748811353631,1.38629436111989,1.92181205567281,0.693147180559945,4.78749174278205,7.16780918431644,51.3774885027712,368.264033957276,4.55387689160054,0,0,0
"Apt","Centro Storico","Free","Unknown","On_premises",108,6,2,1,98,171,4.07,1,3,1258,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,36,1,2,1582564,1990865512,1,108,18843985,"Centro Storico","Apt","Apartment","Free","Unknown","On_premises",4.68213122712422,1.79175946922805,3.2104019955684,1.09861228866811,5.14749447681345,7.13727843726039,50.9407434909821,363.578270096199,4.58496747867057,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",80,6,1,1,87,15,0.35,1,1,1286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,1,1653796,2126781656,1,80,18849465,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.38202663467388,1.79175946922805,3.2104019955684,0,2.77258872223978,7.15929190479756,51.2554605780999,366.952803993462,4.46590811865458,0,0,0
"Apt","Isolotto Legnaia","Free","Unknown","Off_premises",60,5,3,1,90,15,0.35,5,5,1275,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,1,1,1625625,2072671875,3,60,18850549,"Isolotto Legnaia","Apt","Apartment","Free","Unknown","Off_premises",4.0943445622221,1.6094379124341,2.59029039398023,1.6094379124341,2.77258872223978,7.15070145759253,51.1325313356159,365.633466351984,4.49980967033027,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",94,4,1,1,90,2,0.05,1,2,1267,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,1605289,2033901163,1,94,18862299,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.54329478227,1.38629436111989,1.92181205567281,0.693147180559945,1.09861228866811,7.14440718032114,51.0425539582242,364.668789001066,4.49980967033027,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",91,4,1,1,95,169,3.89,1,1,1303,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,1697809,2212245127,1,91,18863306,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.51085950651685,1.38629436111989,1.92181205567281,0,5.13579843705026,7.17242457712485,51.4436743145445,368.975873991245,4.55387689160054,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",131,6,3,1,100,2,0.07,2,5,895,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,1,801025,716917375,2,131,18864825,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.87519732320115,1.79175946922805,3.2104019955684,1.6094379124341,1.09861228866811,6.79682371827486,46.1968126573036,313.991591977861,4.60517018598809,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",100,4,1,2,93,87,2.06,2,1,1266,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2,2,1602756,2029089096,2,100,18879364,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.60517018598809,1.38629436111989,1.92181205567281,0,4.47733681447821,7.14361760270412,51.0312724536642,364.547896188385,4.53259949315326,0,0,0
"Apt","Centro Storico","Free","Unknown","Off_premises",65,3,1.5,1,96,92,2.13,2,3,1297,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,1682209,2181825073,2,65,18881033,"Centro Storico","Apt","Apartment","Free","Unknown","Off_premises",4.17438726989564,1.09861228866811,1.20694896081258,1.09861228866811,4.53259949315326,7.16780918431644,51.3774885027712,368.264033957276,4.56434819146784,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",70,2,1,1,96,45,1.05,2,1,1286,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1653796,2126781656,2,70,18882667,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.24849524204936,0.693147180559945,0.480453013918201,0,3.8286413964891,7.15929190479756,51.2554605780999,366.952803993462,4.56434819146784,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",99,4,2,1,90,2,0.05,3,2,1283,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,1646089,2111932187,3,99,18885072,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.59511985013459,1.38629436111989,1.92181205567281,0.693147180559945,1.09861228866811,7.15695636461564,51.2220244050123,366.59379357395,4.49980967033027,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",60,4,2,1,100,15,0.36,2,4,1259,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,1585081,1995616979,2,60,18887477,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.0943445622221,1.38629436111989,1.92181205567281,1.38629436111989,2.77258872223978,7.13807303404435,50.9520866393511,363.699715668643,4.60517018598809,0,0,0
"Apt","Rifredi","Free","No_parking","On_premises",49,3,1.5,1,92,84,1.96,2,1,1283,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,1646089,2111932187,2,49,18894124,"Rifredi","Apt","Apartment","Free","No_parking","On_premises",3.89182029811063,1.09861228866811,1.20694896081258,0,4.44265125649032,7.15695636461564,51.2220244050123,366.59379357395,4.52178857704904,0,0,0
"Apt","Centro Storico","Paid","No_parking","On_premises",221,6,3,2.5,100,1,0.02,3,6,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,1,1651225,2121824125,3,221,18894377,"Centro Storico","Apt","Apartment","Paid","No_parking","On_premises",5.39816270151775,1.79175946922805,3.2104019955684,1.79175946922805,0.693147180559945,7.15851399732932,51.2443226499598,366.833200973397,4.60517018598809,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",100,6,2,1,97,80,1.88,3,3,1276,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,2,1628176,2077552576,3,100,18902896,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.60517018598809,1.79175946922805,3.2104019955684,1.09861228866811,4.39444915467244,7.15148546390474,51.1437443404407,365.753744220322,4.57471097850338,0,0,0
"Apt","Centro Storico","Paid","Unknown","On_premises",70,3,1.5,1,99,44,1.02,3,3,1295,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,1677025,2171747375,3,70,18908422,"Centro Storico","Apt","Apartment","Paid","Unknown","On_premises",4.24849524204936,1.09861228866811,1.20694896081258,1.09861228866811,3.80666248977032,7.16626597413364,51.3553680120255,368.02622637369,4.59511985013459,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",90,3,1,1,89,20,0.47,2,1,1287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,1656369,2131746903,2,90,18920021,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.49980967033027,1.09861228866811,1.20694896081258,0,3.04452243772342,7.16006920759613,51.2665910575662,367.072340009703,4.48863636973214,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",49,2,1,1,94,137,3.17,2,1,1295,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,1677025,2171747375,2,49,18920181,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.89182029811063,0.693147180559945,0.480453013918201,0,4.92725368515721,7.16626597413364,51.3553680120255,368.02622637369,4.54329478227,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",78,2,1,1,100,2,0.05,3,1,1302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1695204,2207155608,3,78,18926854,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.35670882668959,0.693147180559945,0.480453013918201,0,1.09861228866811,7.17165682276851,51.4326615835622,368.857398358898,4.60517018598809,0,0,0
